Target,Voltage,Current,N2/Ar,Deposition Time,Critical Temperature
0.8015691309171722,496.1441421260853,0.48976752972094717,15.147868831185171,1499.597415196121,13.487428199048605
0.8028096495908656,440.1702746432004,0.5624536884815645,17.21884947633312,1399.9888593968972,13.571151764921401
0.6993987174301831,472.10306596575987,0.5055920961874046,14.820976274031167,1511.4256847828199,13.498454285151839
0.7198776961929118,473.88255545400466,0.5147439159862006,23.122597158487523,1224.2978307918188,13.440502541738693
0.763533372309552,512.9439230992521,0.47737121895774465,18.950283675300035,926.3015282913894,13.467826681309687
0.7047092065130411,448.4151058960014,0.5830847722503971,18.223443688576175,947.6174542919864,13.703721302896835
0.797491786695607,428.8928734219683,0.5229476788746933,29.682457267249212,759.2358384458428,13.452834259316422
0.7462440009997788,431.7157543969787,0.48066558691109174,18.908293591112887,1320.0598109150067,13.464381965215518
0.7890523766301516,427.671791284251,0.5558802951101139,21.262828623971796,1467.4872630341458,13.502817996481221
0.7412951727086042,451.5865920494516,0.5204984065247711,23.952239943037526,1413.2891373778798,13.452473857341804
0.7980044644852758,510.7453671215335,0.5176394408636376,19.758622462164915,946.809894397774,13.510453600978558
0.7770469845894115,425.70852944904533,0.5472213146482736,20.637370587210576,1088.5182297969986,13.522399176159963
0.7951755670265445,433.6419325723484,0.5368228554524049,21.853641030125615,1311.9480723014467,13.481098102150884
0.7405377214916963,450.2996565834864,0.5442083884269884,28.755076330312257,1308.319149046853,13.398715421112945
0.7136293170730954,526.3737317727341,0.5804535381005297,10.675793766055266,1097.8977037902264,13.463892411542448
0.7150903645179983,521.6989850162676,0.49900691014939635,16.161488871594617,1175.2110731928933,13.466909146489666
0.7259045427855407,469.14232408229213,0.48259292722488734,28.379088368057424,1376.4043256359828,13.460118260876694
0.72398776645216,494.1431578789616,0.5746509272278891,16.882695774013815,957.2658917838066,13.484915990676562
0.7981100301720642,488.7564055654892,0.47963008983856886,12.316655073185773,855.6798161820993,13.469675748779972
0.7251218845733747,472.23744934942914,0.49498243226603644,29.43508325070578,1167.715346278556,13.430624249673746
0.7816538556279995,524.297573729678,0.5608896852316693,24.493302673816366,924.8039839084602,13.465170103451126
0.7756201581902241,487.0537792264032,0.508721083806009,28.29064817005471,834.2644630897305,13.479993150499459
0.7887972255497094,518.7088167163206,0.5688209501006827,15.074312431218043,1442.4855208109634,13.46585622179252
0.7695726138404684,476.12211776313916,0.47173785223756176,18.159665497890828,1371.3649932872408,13.47338419715344
0.7782075449079281,476.81592623487074,0.553483187700458,25.969067039565765,951.1176804394361,13.399785618610293
0.7886920644846724,529.3868971321875,0.5247013142871338,20.02182560421812,1462.4489344697963,13.473208309862125
0.7552493360125373,506.3151433281788,0.5430054729004613,11.08591731942005,1054.0700484071472,13.473915828113734
0.724824869211625,487.59202118725284,0.5521162628036572,12.562727351014097,1450.5299371410051,13.506408644710673
0.7430565483903622,478.5959647472622,0.576566159199899,20.992840491176636,1371.2961142187912,13.49137869949097
0.7319839853363821,491.7373993356796,0.5536183495864901,24.940206574916658,733.5521052762122,13.447931834614447
0.7611454635805607,481.50583942167873,0.47948444486274555,14.885266265607125,766.3233901426188,13.4674395928696
0.7785636354189474,530.1180030332151,0.4903399864205551,17.827833854707336,1345.3001615989692,13.467833914581275
0.7966199773696023,452.49016279892743,0.502427984009988,9.41750808512231,848.9200803748804,13.470154188381626
0.7034440079516647,519.582295465915,0.5849750945973088,28.660165310582947,1244.8642016776603,13.462664087194137
0.798890077170021,434.79687298200184,0.5138937559444139,22.579597205544985,1370.5283157660301,13.462292300246654
0.7787416825188476,492.28866045551325,0.5162798173135328,28.86954103977412,1105.5777080929226,13.511483525964893
0.7951192311374907,434.57834054656985,0.5598021675206925,26.614643340187804,737.7892012832351,13.465815158039458
0.7474576970048871,520.6492128827912,0.5148453989724561,30.232744732925518,1394.219713324474,13.46855728694436
0.7079198463120772,444.4616048299806,0.5252343699444827,11.203548473679351,1378.3270326251773,13.547260519795529
0.7596750100038862,471.5583917833856,0.5129484665990335,25.397548161628762,1514.2065834343034,13.48101639222385
0.8014411798978405,489.4952306928246,0.5631802631780377,17.374758498418714,955.7926522731686,13.492498342158873
0.7483051041198591,457.1112212624553,0.4814689796286574,12.933121411125978,857.5875089736292,13.466477272912337
0.7665122998716648,452.3254922545755,0.5545287503996793,26.123819897635585,863.1116637792417,13.43307890264201
0.705774612231919,487.29586973982896,0.5048531063339271,10.74323884017236,1521.8539823624835,13.473121110643872
0.759397370313966,512.6956815670283,0.5676019030926602,14.936047635454614,1124.285145978968,13.468172915420606
0.765374156589491,485.85096670121067,0.5553607763215542,25.830077620490492,1194.2591209551424,13.432892210392318
0.7643626540368961,496.77473423006904,0.5847367838996728,16.132914406433024,843.3125588065207,13.467270789597233
0.7068420422654788,479.72940582410376,0.4702090573954573,10.954882340537312,1346.5429881503196,13.464576010460153
0.778558632444829,478.30025642696916,0.5167484533447295,21.05656981716063,735.5375360345711,13.486107939905699
0.7698193525643396,493.29507163643217,0.48890139355980095,19.034009603963632,1487.170415927315,13.490718350939844
0.7854274238156626,516.331692567168,0.4717800300440901,19.143200823354288,974.1408499651931,13.467250212831726
0.746535626797506,498.4884564418802,0.5863705009891679,28.701772593524453,1117.1094911280313,13.45915305782921
0.7598483686229753,425.20836369880334,0.517777010250934,17.445763264994667,1016.1634051757379,13.482222755012737
0.6985836502605132,474.36262342464494,0.4745791982786284,10.251664309463957,1460.0694096547957,13.46462228695491
0.7839239620239686,427.2521065493337,0.536295620864561,21.455862421961854,1219.570349179235,13.489206999864296
0.7464133350171422,481.7981014526906,0.5238026526578645,14.922192982060036,793.7068212722943,13.490595332578321
0.721754214769833,500.3946971985864,0.5714542856044658,22.266195256836742,771.3738678291445,13.461764427444423
0.7105938600183536,426.31329338783974,0.5456313235544409,21.622651362008927,1308.0308188057377,13.596045263450419
0.7936855420911875,448.2129161732425,0.5089586552265974,30.234535638151705,1238.11083612487,13.420143742333217
0.7950520039769634,489.2782036407938,0.5702790562676829,13.987380737681612,1319.8302806124207,13.485147692904203
0.7291008885181578,462.9485649597423,0.5386204446966213,22.590187484095978,1308.3050836536245,13.484655280734831
0.7276766730211998,468.2573352211023,0.5454876242396943,12.991583873961948,1368.948323504292,13.617208224857881
0.717436164977333,511.77156042623614,0.5769404436844958,30.34388801343566,1054.8426322508783,13.45813762870938
0.7052323756728384,492.01616179467715,0.5291870105236033,28.551607474200665,1221.0295269194621,13.371255699249145
0.720962600491821,515.4722802116196,0.5785273823181212,24.895857364433397,1318.7027439698554,13.462860080050238
0.7583745081638912,461.6179249737678,0.5244499766124873,29.209419235775563,1060.7346186409245,13.341147590825162
0.6973617250799855,434.4415943544138,0.5365612373167307,11.718505819851346,1395.7473057083364,13.550084495580174
0.7219736892234275,458.6948126667563,0.48539872046488447,13.475611177054855,1189.9071246332765,13.47237582693091
0.7060602066633719,463.36342432592886,0.5326604225657786,15.517350391920782,801.5974613991654,13.560145544245337
0.7017704025349738,506.43500742854997,0.5064378911333333,12.553778672494733,1149.5214700294027,13.472976942016503
0.7605912617017883,498.40548460584534,0.5759214716491059,23.685084528419697,856.3657544266615,13.461418104246816
0.7702953171703621,461.3326221614774,0.5528341374436021,22.84073789248599,1026.8756801958584,13.457946271717056
0.7235099515878953,524.4436403195342,0.5438611945316115,29.38843634416547,710.40793481948,13.462383245382318
0.7011138092631201,456.0459616223309,0.5272615282170723,15.503094493248991,1004.5057538771977,13.663397794517547
0.7074804843043757,479.7383380329971,0.5424066332375904,25.428747813174773,989.7526509884043,13.32644193053288
0.7005165055147394,511.78164784301316,0.5391021736433642,15.050460191372252,1009.0291533162883,13.474814806178145
0.7576864160755248,500.5546495093781,0.49522798724435063,12.162141532496602,723.5715822132594,13.465947748429832
0.7425985410418039,476.7623193944128,0.5868606784128628,27.912357620081238,1419.758988210702,13.462866082594052
0.7764748043186744,480.5735488098395,0.5397957822358042,14.8508782468203,1191.67348857647,13.571702610353208
0.7934738940443358,521.2675762663928,0.584119552548476,26.43750826646947,1084.2836730803158,13.463417315578509
0.7877798222230048,497.41058397745496,0.5075707832406672,30.300876165909905,968.5987509218606,13.502064960015689
0.7775952867369489,472.3888857182692,0.576159470089275,16.294546466594404,1279.992975871637,13.515834031481583
0.772405518583636,431.93603258746265,0.47847641775551564,29.516528933648672,1055.76929165225,13.462791509201567
0.7669968195929239,449.97450537736944,0.5676971560316917,27.53736357997694,1336.8163183448123,13.456535411031776
0.7176191482553512,522.2733403075272,0.5334672522419841,9.579303480236302,1169.9183837300925,13.464956153686067
0.755797434268539,522.8344771419339,0.48570398141730975,25.90320834924519,785.3230184982779,13.464874725820366
0.757185905626466,467.01317233817275,0.5812321866439548,19.88354393261786,809.6289646923822,13.4943374037364
0.7738747627488104,459.3273925744779,0.4772784231370314,10.18175826869168,743.3190511078384,13.464283247625017
0.7123878540100534,464.062246105932,0.5705484268819699,29.607521845202307,1469.5303977894914,13.453544988325557
0.7370423403038133,434.13532256973997,0.48927561557530075,23.188734370888145,983.3351100406584,13.461684937024506
0.7896786890551389,455.90269545148624,0.5601989966239549,25.59571472318899,1149.236777461631,13.407259685283988
0.7147523166144856,505.687222251245,0.4854958822210179,25.252471862604125,795.5082184279673,13.463572742741
